9.390000000000000568e+01 4.082000000000000028e+01 7.000000000000000000e+03 9.840000000000000568e+01 4.082000000000000028e+01 2.250000000000000000e+00 1.069999999999999929e+01
3.283999999999999773e+02 4.053999999999999915e+01 1.300000000000000000e+03 7.040000000000000568e+01 4.053999999999999915e+01 1.216000000000000014e+01 4.036999999999999744e+01
1.380000000000000071e+01 1.669999999999999929e+00 1.180000000000000000e+04 7.879999999999999716e+01 1.669999999999999929e+00 8.999999999999999667e-02 2.933999999999999986e+01
6.110000000000000142e+01 1.277999999999999936e+01 1.600000000000000000e+03 4.020000000000000284e+01 1.277999999999999936e+01 2.099999999999999922e-01 3.278000000000000114e+01
8.370000000000000284e+01 6.980000000000000426e+00 5.000000000000000000e+02 3.139999999999999858e+01 6.980000000000000426e+00 8.900000000000000133e-01 4.575999999999999801e+01
6.482199999999999818e+03 1.639999999999999902e+00 2.370000000000000000e+04 9.250000000000000000e+01 1.639999999999999902e+00 0.000000000000000000e+00 9.339999999999999858e+00
1.390000000000000036e+01 1.669999999999999929e+00 5.000000000000000000e+02 3.779999999999999716e+01 1.669999999999999929e+00 4.000000000000000083e-02 4.513000000000000256e+01
3.620000000000000284e+01 1.208000000000000007e+01 1.070000000000000000e+04 8.640000000000000568e+01 1.208000000000000007e+01 7.900000000000000355e-01 1.819999999999999929e+01
8.000000000000000000e+01 2.607000000000000028e+01 2.200000000000000000e+04 9.790000000000000568e+01 2.607000000000000028e+01 9.869999999999999218e+00 1.006000000000000050e+01
3.081999999999999886e+02 1.385999999999999943e+01 3.700000000000000000e+03 9.229999999999999716e+01 1.385999999999999943e+01 1.569999999999999929e+01 1.550999999999999979e+01
1.650000000000000000e+01 6.830000000000000071e+00 1.900000000000000000e+03 6.110000000000000142e+01 6.830000000000000071e+00 1.799999999999999933e-01 3.453000000000000114e+01
2.000000000000000000e+01 6.540000000000000036e+00 2.680000000000000000e+04 9.900000000000000000e+01 6.540000000000000036e+00 1.000000000000000021e-02 1.026999999999999957e+01
1.821999999999999886e+02 1.041999999999999993e+01 3.270000000000000000e+04 9.900000000000000000e+01 1.041999999999999993e+01 6.099999999999999867e-01 9.710000000000000853e+00
1.020000000000000000e+02 2.521999999999999886e+01 3.300000000000000000e+03 7.690000000000000568e+01 2.521999999999999886e+01 4.429999999999999716e+00 2.776000000000000156e+01
6.402999999999999545e+02 2.400000000000000000e+01 2.340000000000000000e+04 9.609999999999999432e+01 2.400000000000000000e+01 1.000000000000000000e+00 1.256000000000000050e+01
5.120000000000000284e+01 6.610000000000000320e+00 1.000000000000000000e+03 9.940000000000000568e+01 6.610000000000000320e+00 9.200000000000000400e-01 3.264999999999999858e+01
1.257000000000000028e+02 2.935999999999999943e+01 7.400000000000000000e+03 9.259999999999999432e+01 2.935999999999999943e+01 6.459999999999999964e+00 1.386999999999999922e+01
9.770000000000000284e+01 4.614999999999999858e+01 1.500000000000000000e+03 6.089999999999999858e+01 4.614999999999999858e+01 2.209999999999999964e+00 3.700999999999999801e+01
6.220000000000000284e+01 1.785999999999999943e+01 6.900000000000000000e+03 7.420000000000000284e+01 1.785999999999999943e+01 1.374000000000000021e+01 1.551999999999999957e+01
9.020000000000000284e+01 3.092999999999999972e+01 6.700000000000000000e+03 8.650000000000000000e+01 3.092999999999999972e+01 3.310000000000000053e+00 1.662000000000000099e+01
1.030000000000000071e+01 3.720000000000000195e+00 5.800000000000000000e+03 9.800000000000000000e+01 3.720000000000000195e+00 1.400000000000000133e-01 2.760999999999999943e+01
1.195000000000000000e+02 2.587999999999999901e+01 1.400000000000000000e+03 6.990000000000000568e+01 2.587999999999999901e+01 1.065000000000000036e+01 4.735000000000000142e+01
7.740000000000000568e+01 5.621000000000000085e+01 5.400000000000000000e+03 9.970000000000000284e+01 5.621000000000000085e+01 1.610000000000000098e+00 8.820000000000000284e+00
2.475999999999999943e+02 2.346000000000000085e+01 2.770000000000000000e+04 9.900000000000000000e+01 2.346000000000000085e+01 2.099999999999999922e-01 1.071000000000000085e+01
3.100000000000000000e+01 1.912999999999999901e+01 3.780000000000000000e+04 9.700000000000000000e+01 1.912999999999999901e+01 2.200000000000000011e-01 1.414000000000000057e+01
1.950000000000000000e+01 7.429999999999999716e+00 1.280000000000000000e+04 9.800000000000000000e+01 7.429999999999999716e+00 2.300000000000000100e-01 1.391000000000000014e+01
6.100000000000000000e+01 1.083000000000000007e+01 1.700000000000000000e+03 9.929999999999999716e+01 1.083000000000000007e+01 8.299999999999999600e-01 2.635999999999999943e+01
2.819999999999999929e+01 2.950000000000000178e+00 4.800000000000000000e+03 9.340000000000000568e+01 2.950000000000000178e+00 9.200000000000000400e-01 1.871000000000000085e+01
2.561000000000000227e+02 1.996999999999999886e+01 2.500000000000000000e+03 9.029999999999999716e+01 1.996999999999999886e+01 5.950000000000000178e+00 1.685999999999999943e+01
4.060000000000000142e+01 2.779999999999999805e+00 8.000000000000000000e+02 5.020000000000000284e+01 2.779999999999999805e+00 2.399999999999999911e-01 4.289000000000000057e+01
1.530000000000000071e+01 7.080000000000000071e+00 8.000000000000000000e+02 8.059999999999999432e+01 7.080000000000000071e+00 2.999999999999999889e-02 4.100000000000000000e+01
3.130000000000000071e+01 8.320000000000000284e+00 1.900000000000000000e+03 9.070000000000000284e+01 8.320000000000000284e+00 3.400000000000000244e-01 2.801000000000000156e+01
